=== BACK.UNI (48881664 bytes) ===
  185 entries
    9  off=0xBC800     sectors=57     magic=b'STCM'   tag='By Minku 06.0'
   10  off=0xD9000     sectors=73     magic=b'STCM'   tag='By Minku 06.0'
   11  off=0xFD800     sectors=98     magic=b'STCM'   tag='By Minku 06.0'
   12  off=0x12E800    sectors=90     magic=b'STCM'   tag='By Minku 06.0'
   13  off=0x15B800    sectors=62     magic=b'STCM'   tag='By Minku 06.0'
   14  off=0x17A800    sectors=24     magic=b'STCM'   tag='By Minku 06.0'
   15  off=0x186800    sectors=101    magic=b'STCM'   tag='By Minku 06.0'
   16  off=0x1B9000    sectors=91     magic=b'STCM'   tag='By Minku 06.0'
   17  off=0x1E6800    sectors=61     magic=b'STCM'   tag='By Minku 06.0'
   18  off=0x205000    sectors=42     magic=b'STCM'   tag='By Minku 06.0'
   19  off=0x21A000    sectors=66     magic=b'STCM'   tag='By Minku 06.0'
   20  off=0x23B000    sectors=87     magic=b'STCM'   tag='By Minku 06.0'
   21  off=0x266800    sectors=74     magic=b'STCM'   tag='By Minku 06.0'
   22  off=0x28B800    sectors=19     magic=b'STCM'   tag='By Minku 06.0'
   23  off=0x295000    sectors=61     magic=b'STCM'   tag='By Minku 06.0'
   24  off=0x2B3800    sectors=125    magic=b'STCM'   tag='By Minku 06.0'
   25  off=0x2F2000    sectors=62     magic=b'STCM'   tag='By Minku 06.0'
   26  off=0x311000    sectors=17     magic=b'STCM'   tag='By Minku 06.0'
   27  off=0x319800    sectors=19     magic=b'STCM'   tag='By Minku 06.0'
   28  off=0x323000    sectors=18     magic=b'STCM'   tag='By Minku 06.0'
   29  off=0x32C000    sectors=22     magic=b'STCM'   tag='By Minku 06.0'
   30  off=0x337000    sectors=22     magic=b'STCM'   tag='By Minku 06.0'
   31  off=0x342000    sectors=58     magic=b'STCM'   tag='By Minku 06.0'
   32  off=0x35F000    sectors=17     magic=b'STCM'   tag='By Minku 06.0'
   33  off=0x367800    sectors=15     magic=b'STCM'   tag='By Minku 06.0'
   34  off=0x36F000    sectors=5      magic=b'STCM'   tag='By Minku 06.0'

=== SOUND.UNI (589824 bytes) ===
  3 entries
    0  off=0x1000      sectors=1      magic=b'GLOB'   tag=''
    1  off=0x1800      sectors=2      magic=b'IECS'   tag='IECSdaeH@'
    2  off=0x2800      sectors=283    magic=b'\x00\x00\x00\x00'  tag='L'

=== SYSTEM.UNI (6238208 bytes) ===
  28 entries
    0  off=0x1000      sectors=9      magic=b'ART2'   tag='kasol'
    1  off=0x5800      sectors=65     magic=b'ART2'   tag='ドクロウィンドゼ��������'
    2  off=0x26000     sectors=17     magic=b'ART2'   tag='win03'
    3  off=0x2E800     sectors=17     magic=b'ART2'   tag='win02'
    4  off=0x37000     sectors=129    magic=b'ART2'   tag='黒'
    5  off=0x77800     sectors=129    magic=b'ART2'   tag='se01'
    6  off=0xB8000     sectors=129    magic=b'ART2'   tag='se03'
    7  off=0xF8800     sectors=129    magic=b'ART2'   tag='hukidasi'
    8  off=0x139000    sectors=129    magic=b'ART2'   tag='end_pa-tu'
    9  off=0x179800    sectors=129    magic=b'ART2'   tag='bg11_a'
   10  off=0x1BA000    sectors=129    magic=b'ART2'   tag='ti_01'
   11  off=0x1FA800    sectors=65     magic=b'ART2'   tag='m00_'
   12  off=0x21B000    sectors=129    magic=b'ART2'   tag='チャレンジモー�'
   13  off=0x25B800    sectors=129    magic=b'ART2'   tag='セーブロード'
   14  off=0x29C000    sectors=129    magic=b'ART2'   tag='bg_al'
   15  off=0x2DC800    sectors=129    magic=b'ART2'   tag='bg03_a改02'
   16  off=0x31D000    sectors=33     magic=b'ART2'   tag='album'
   17  off=0x32D800    sectors=129    magic=b'ART2'   tag='map01'
   18  off=0x36E000    sectors=129    magic=b'ART2'   tag='map02'
   19  off=0x3AE800    sectors=129    magic=b'ART2'   tag='map03'
   20  off=0x3EF000    sectors=129    magic=b'ART2'   tag='sell_pa-tu'
   21  off=0x42F800    sectors=129    magic=b'ART2'   tag='キャラクターセ�'
   22  off=0x470000    sectors=129    magic=b'ART2'   tag='love_01'
   23  off=0x4B0800    sectors=129    magic=b'ART2'   tag='love_02'
   24  off=0x4F1000    sectors=129    magic=b'ART2'   tag='love_03'
   25  off=0x531800    sectors=129    magic=b'ART2'   tag='love_04'
   26  off=0x572000    sectors=129    magic=b'ART2'   tag='love_pa-tu'
   27  off=0x5B2800    sectors=129    magic=b'ART2'   tag='love_bg'

